AttendanceID,MemberID,MatchID,Attended,TicketsUsed,CheckInTime
ATT08072,MEM0449,M008,Yes,4,19:05
ATT08073,MEM0449,M009,No,0,
ATT08074,MEM0449,M010,Yes,2,19:25
ATT08075,MEM0449,M011,Yes,4,19:05
ATT08076,MEM0449,M012,Yes,4,19:35
ATT08077,MEM0449,M013,Yes,4,19:45
ATT08078,MEM0449,M014,No,0,
ATT08079,MEM0449,M015,Yes,4,18:55
ATT08080,MEM0449,M016,No,0,
ATT08081,MEM0449,M017,No,0,
ATT08082,MEM0449,M018,Yes,3,18:55
ATT08083,MEM0450,M001,Yes,6,18:30
ATT08084,MEM0450,M002,No,0,
ATT08085,MEM0450,M003,No,0,
ATT08086,MEM0450,M004,Yes,2,20:10
ATT08087,MEM0450,M005,No,0,
ATT08088,MEM0450,M006,No,0,
ATT08089,MEM0450,M007,No,0,
ATT08090,MEM0450,M008,No,0,
ATT08091,MEM0450,M009,Yes,6,19:00
ATT08092,MEM0450,M010,No,0,
ATT08093,MEM0450,M011,No,0,
ATT08094,MEM0450,M012,No,0,
ATT08095,MEM0450,M013,Yes,4,19:25
ATT08096,MEM0450,M014,Yes,2,19:45
ATT08097,MEM0450,M015,Yes,2,18:25
ATT08098,MEM0450,M016,No,0,
ATT08099,MEM0450,M017,No,0,
ATT08100,MEM0450,M018,Yes,6,19:00
ATT08101,MEM0451,M001,Yes,4,19:55
ATT08102,MEM0451,M002,Yes,2,20:20
ATT08103,MEM0451,M003,Yes,2,19:20
ATT08104,MEM0451,M004,Yes,3,20:20
ATT08105,MEM0451,M005,No,0,
ATT08106,MEM0451,M006,No,0,
ATT08107,MEM0451,M007,No,0,
ATT08108,MEM0451,M008,Yes,4,19:10
ATT08109,MEM0451,M009,Yes,4,19:45
ATT08110,MEM0451,M010,Yes,4,18:10
ATT08111,MEM0451,M011,Yes,2,19:50
ATT08112,MEM0451,M012,No,0,
ATT08113,MEM0451,M013,Yes,4,18:30
ATT08114,MEM0451,M014,No,0,
ATT08115,MEM0451,M015,No,0,
ATT08116,MEM0451,M016,No,0,
ATT08117,MEM0451,M017,Yes,4,19:30
ATT08118,MEM0451,M018,Yes,4,18:15
ATT08119,MEM0452,M001,Yes,1,18:55
ATT08120,MEM0452,M002,Yes,1,19:25
ATT08121,MEM0452,M003,Yes,1,19:45
ATT08122,MEM0452,M004,Yes,1,19:50
ATT08123,MEM0452,M005,No,0,
ATT08124,MEM0452,M006,Yes,1,18:55
ATT08125,MEM0452,M007,Yes,1,18:50
ATT08126,MEM0452,M008,No,0,
ATT08127,MEM0452,M009,No,0,
ATT08128,MEM0452,M010,No,0,
ATT08129,MEM0452,M011,No,0,
ATT08130,MEM0452,M012,Yes,1,20:35
ATT08131,MEM0452,M013,Yes,1,18:30
ATT08132,MEM0452,M014,Yes,1,18:55
ATT08133,MEM0452,M015,No,0,
ATT08134,MEM0452,M016,No,0,
ATT08135,MEM0452,M017,No,0,
ATT08136,MEM0452,M018,No,0,
ATT08137,MEM0453,M001,Yes,1,18:40
ATT08138,MEM0453,M002,Yes,1,20:40
ATT08139,MEM0453,M003,Yes,1,19:30
ATT08140,MEM0453,M004,Yes,1,19:25
ATT08141,MEM0453,M005,Yes,1,20:30
ATT08142,MEM0453,M006,Yes,1,19:40
ATT08143,MEM0453,M007,No,0,
ATT08144,MEM0453,M008,Yes,1,20:15
ATT08145,MEM0453,M009,Yes,1,19:05
ATT08146,MEM0453,M010,Yes,1,18:15
ATT08147,MEM0453,M011,No,0,
ATT08148,MEM0453,M012,Yes,1,19:05
ATT08149,MEM0453,M013,Yes,1,19:10
ATT08150,MEM0453,M014,Yes,1,20:55
ATT08151,MEM0453,M015,No,0,
ATT08152,MEM0453,M016,No,0,
ATT08153,MEM0453,M017,No,0,
ATT08154,MEM0453,M018,Yes,1,19:35
ATT08155,MEM0454,M001,Yes,1,18:25
ATT08156,MEM0454,M002,Yes,1,19:55
ATT08157,MEM0454,M003,No,0,
ATT08158,MEM0454,M004,Yes,2,19:55
ATT08159,MEM0454,M005,Yes,1,18:35
ATT08160,MEM0454,M006,Yes,1,18:35
ATT08161,MEM0454,M007,No,0,
ATT08162,MEM0454,M008,Yes,4,18:35
ATT08163,MEM0454,M009,No,0,
ATT08164,MEM0454,M010,Yes,2,18:30
ATT08165,MEM0454,M011,Yes,1,19:15
ATT08166,MEM0454,M012,Yes,4,18:50
ATT08167,MEM0454,M013,Yes,2,18:45
ATT08168,MEM0454,M014,Yes,1,18:20
ATT08169,MEM0454,M015,Yes,1,20:10
ATT08170,MEM0454,M016,Yes,1,18:10
ATT08171,MEM0454,M017,No,0,
ATT08172,MEM0454,M018,Yes,4,18:55
ATT08173,MEM0455,M001,No,0,
ATT08174,MEM0455,M002,No,0,
ATT08175,MEM0455,M003,Yes,3,18:15
ATT08176,MEM0455,M004,No,0,
ATT08177,MEM0455,M005,No,0,
ATT08178,MEM0455,M006,No,0,
ATT08179,MEM0455,M007,Yes,4,18:50
ATT08180,MEM0455,M008,Yes,4,18:50
ATT08181,MEM0455,M009,Yes,2,20:10
ATT08182,MEM0455,M010,Yes,2,19:35
ATT08183,MEM0455,M011,No,0,
ATT08184,MEM0455,M012,No,0,
ATT08185,MEM0455,M013,Yes,4,19:10
ATT08186,MEM0455,M014,Yes,3,18:30
ATT08187,MEM0455,M015,Yes,4,18:15
ATT08188,MEM0455,M016,Yes,4,19:00
ATT08189,MEM0455,M017,No,0,
ATT08190,MEM0455,M018,No,0,
ATT08191,MEM0456,M001,Yes,1,20:55
ATT08192,MEM0456,M002,Yes,1,18:55
ATT08193,MEM0456,M003,No,0,
ATT08194,MEM0456,M004,Yes,1,19:35
ATT08195,MEM0456,M005,Yes,1,18:25
ATT08196,MEM0456,M006,Yes,1,19:00
ATT08197,MEM0456,M007,Yes,1,19:10
ATT08198,MEM0456,M008,Yes,1,19:45
ATT08199,MEM0456,M009,Yes,1,19:40
ATT08200,MEM0456,M010,No,0,
ATT08201,MEM0456,M011,Yes,1,19:45
ATT08202,MEM0456,M012,Yes,1,19:20
ATT08203,MEM0456,M013,No,0,
ATT08204,MEM0456,M014,Yes,1,19:30
ATT08205,MEM0456,M015,No,0,
ATT08206,MEM0456,M016,Yes,1,20:30
ATT08207,MEM0456,M017,Yes,1,20:45
ATT08208,MEM0456,M018,Yes,1,18:45
ATT08209,MEM0457,M001,Yes,1,20:55
ATT08210,MEM0457,M002,Yes,1,19:35
ATT08211,MEM0457,M003,Yes,1,20:15
ATT08212,MEM0457,M004,No,0,
ATT08213,MEM0457,M005,Yes,1,20:00
ATT08214,MEM0457,M006,Yes,1,20:25
ATT08215,MEM0457,M007,No,0,
ATT08216,MEM0457,M008,Yes,1,18:45
ATT08217,MEM0457,M009,No,0,
ATT08218,MEM0457,M010,Yes,1,19:00
ATT08219,MEM0457,M011,Yes,1,20:35
ATT08220,MEM0457,M012,Yes,1,18:40
ATT08221,MEM0457,M013,Yes,1,19:00
ATT08222,MEM0457,M014,No,0,
ATT08223,MEM0457,M015,Yes,1,20:55
ATT08224,MEM0457,M016,Yes,1,18:10
ATT08225,MEM0457,M017,Yes,1,19:30
ATT08226,MEM0457,M018,No,0,
ATT08227,MEM0458,M001,Yes,1,19:20
ATT08228,MEM0458,M002,Yes,4,19:30
ATT08229,MEM0458,M003,Yes,1,19:30
ATT08230,MEM0458,M004,No,0,
ATT08231,MEM0458,M005,No,0,
ATT08232,MEM0458,M006,No,0,
ATT08233,MEM0458,M007,Yes,2,19:35
ATT08234,MEM0458,M008,Yes,1,18:30
ATT08235,MEM0458,M009,Yes,2,19:30
ATT08236,MEM0458,M010,No,0,
ATT08237,MEM0458,M011,No,0,
ATT08238,MEM0458,M012,No,0,
ATT08239,MEM0458,M013,No,0,
ATT08240,MEM0458,M014,Yes,1,18:10
ATT08241,MEM0458,M015,Yes,1,19:30
ATT08242,MEM0458,M016,Yes,2,19:40
ATT08243,MEM0458,M017,Yes,1,19:00
ATT08244,MEM0458,M018,No,0,
ATT08245,MEM0459,M001,Yes,2,20:00
ATT08246,MEM0459,M002,Yes,1,19:50
ATT08247,MEM0459,M003,Yes,1,19:40
ATT08248,MEM0459,M004,No,0,
ATT08249,MEM0459,M005,No,0,
ATT08250,MEM0459,M006,Yes,2,20:35
ATT08251,MEM0459,M007,No,0,
ATT08252,MEM0459,M008,Yes,1,19:45
ATT08253,MEM0459,M009,Yes,2,19:30
ATT08254,MEM0459,M010,Yes,1,18:05
ATT08255,MEM0459,M011,Yes,2,20:55
ATT08256,MEM0459,M012,Yes,1,18:05
ATT08257,MEM0459,M013,Yes,2,19:20
ATT08258,MEM0459,M014,No,0,
ATT08259,MEM0459,M015,Yes,2,18:10
ATT08260,MEM0459,M016,Yes,2,19:45
ATT08261,MEM0459,M017,No,0,
ATT08262,MEM0459,M018,Yes,1,18:40
ATT08263,MEM0460,M001,No,0,
ATT08264,MEM0460,M002,Yes,5,18:50
ATT08265,MEM0460,M003,No,0,
ATT08266,MEM0460,M004,No,0,
ATT08267,MEM0460,M005,Yes,3,19:00
ATT08268,MEM0460,M006,Yes,5,19:15
ATT08269,MEM0460,M007,No,0,
ATT08270,MEM0460,M008,No,0,
ATT08271,MEM0460,M009,Yes,3,18:55
ATT08272,MEM0460,M010,No,0,
ATT08273,MEM0460,M011,No,0,
ATT08274,MEM0460,M012,No,0,
ATT08275,MEM0460,M013,No,0,
ATT08276,MEM0460,M014,Yes,3,18:35
ATT08277,MEM0460,M015,Yes,4,18:15
ATT08278,MEM0460,M016,Yes,2,18:35
ATT08279,MEM0460,M017,Yes,5,19:35
ATT08280,MEM0460,M018,Yes,3,20:50
ATT08281,MEM0461,M001,Yes,1,19:35
ATT08282,MEM0461,M002,Yes,2,19:00
ATT08283,MEM0461,M003,No,0,
ATT08284,MEM0461,M004,Yes,1,18:30
ATT08285,MEM0461,M005,Yes,1,19:50
ATT08286,MEM0461,M006,Yes,2,20:10
ATT08287,MEM0461,M007,No,0,
ATT08288,MEM0461,M008,Yes,2,19:45
ATT08289,MEM0461,M009,Yes,2,18:55
ATT08290,MEM0461,M010,No,0,
ATT08291,MEM0461,M011,No,0,
ATT08292,MEM0461,M012,Yes,2,19:50
ATT08293,MEM0461,M013,Yes,2,18:55
ATT08294,MEM0461,M014,Yes,1,20:05
ATT08295,MEM0461,M015,Yes,1,18:25
ATT08296,MEM0461,M016,No,0,
ATT08297,MEM0461,M017,Yes,2,18:25
ATT08298,MEM0461,M018,Yes,2,20:30
ATT08299,MEM0462,M001,Yes,2,19:00
ATT08300,MEM0462,M002,No,0,
ATT08301,MEM0462,M003,Yes,1,19:15
ATT08302,MEM0462,M004,Yes,2,20:00
ATT08303,MEM0462,M005,Yes,2,18:15
ATT08304,MEM0462,M006,No,0,
ATT08305,MEM0462,M007,Yes,1,20:15
ATT08306,MEM0462,M008,No,0,
ATT08307,MEM0462,M009,Yes,2,18:20
ATT08308,MEM0462,M010,No,0,
ATT08309,MEM0462,M011,Yes,2,20:35
ATT08310,MEM0462,M012,No,0,
ATT08311,MEM0462,M013,Yes,1,20:15
ATT08312,MEM0462,M014,No,0,
ATT08313,MEM0462,M015,No,0,
ATT08314,MEM0462,M016,No,0,
ATT08315,MEM0462,M017,No,0,
ATT08316,MEM0462,M018,No,0,
ATT08317,MEM0463,M001,Yes,1,19:35
ATT08318,MEM0463,M002,No,0,
ATT08319,MEM0463,M003,Yes,1,20:35
ATT08320,MEM0463,M004,Yes,1,20:20
ATT08321,MEM0463,M005,No,0,
ATT08322,MEM0463,M006,Yes,1,19:05
ATT08323,MEM0463,M007,No,0,
ATT08324,MEM0463,M008,No,0,
ATT08325,MEM0463,M009,No,0,
ATT08326,MEM0463,M010,Yes,1,20:15
ATT08327,MEM0463,M011,Yes,1,18:25
ATT08328,MEM0463,M012,Yes,1,20:05
ATT08329,MEM0463,M013,Yes,1,18:40
ATT08330,MEM0463,M014,Yes,1,19:40
ATT08331,MEM0463,M015,Yes,1,18:15
ATT08332,MEM0463,M016,Yes,1,18:15
ATT08333,MEM0463,M017,Yes,1,18:25
ATT08334,MEM0463,M018,Yes,1,19:35
ATT08335,MEM0464,M001,No,0,
ATT08336,MEM0464,M002,Yes,2,20:10
ATT08337,MEM0464,M003,No,0,
ATT08338,MEM0464,M004,Yes,2,18:40
ATT08339,MEM0464,M005,Yes,1,19:35
ATT08340,MEM0464,M006,Yes,1,18:00
ATT08341,MEM0464,M007,No,0,
ATT08342,MEM0464,M008,Yes,2,19:35
ATT08343,MEM0464,M009,Yes,1,19:15
ATT08344,MEM0464,M010,Yes,2,19:00
ATT08345,MEM0464,M011,Yes,1,19:00
ATT08346,MEM0464,M012,Yes,1,20:30
ATT08347,MEM0464,M013,No,0,
ATT08348,MEM0464,M014,Yes,2,19:45
ATT08349,MEM0464,M015,No,0,
ATT08350,MEM0464,M016,Yes,1,20:00
ATT08351,MEM0464,M017,No,0,
ATT08352,MEM0464,M018,No,0,
ATT08353,MEM0465,M001,Yes,1,19:20
ATT08354,MEM0465,M002,Yes,2,19:05
ATT08355,MEM0465,M003,No,0,
ATT08356,MEM0465,M004,Yes,2,18:10
ATT08357,MEM0465,M005,No,0,
ATT08358,MEM0465,M006,Yes,1,19:20
ATT08359,MEM0465,M007,Yes,2,20:00
ATT08360,MEM0465,M008,No,0,
ATT08361,MEM0465,M009,Yes,1,19:30
ATT08362,MEM0465,M010,No,0,
ATT08363,MEM0465,M011,No,0,
ATT08364,MEM0465,M012,Yes,1,20:30
ATT08365,MEM0465,M013,Yes,1,18:30
ATT08366,MEM0465,M014,Yes,2,19:40
ATT08367,MEM0465,M015,No,0,
ATT08368,MEM0465,M016,Yes,1,18:30
ATT08369,MEM0465,M017,No,0,
ATT08370,MEM0465,M018,Yes,1,19:45
ATT08371,MEM0466,M001,No,0,
ATT08372,MEM0466,M002,Yes,1,18:50
ATT08373,MEM0466,M003,No,0,
ATT08374,MEM0466,M004,No,0,
ATT08375,MEM0466,M005,No,0,
ATT08376,MEM0466,M006,Yes,1,20:55
ATT08377,MEM0466,M007,Yes,1,19:25
ATT08378,MEM0466,M008,Yes,1,20:15
ATT08379,MEM0466,M009,Yes,1,19:25
ATT08380,MEM0466,M010,Yes,1,18:45
ATT08381,MEM0466,M011,No,0,
ATT08382,MEM0466,M012,Yes,1,18:00
ATT08383,MEM0466,M013,No,0,
ATT08384,MEM0466,M014,No,0,
ATT08385,MEM0466,M015,Yes,1,18:05
ATT08386,MEM0466,M016,No,0,
ATT08387,MEM0466,M017,Yes,1,19:45
ATT08388,MEM0466,M018,Yes,1,18:25
ATT08389,MEM0467,M001,No,0,
ATT08390,MEM0467,M002,Yes,2,18:45
ATT08391,MEM0467,M003,No,0,
ATT08392,MEM0467,M004,No,0,
ATT08393,MEM0467,M005,No,0,
ATT08394,MEM0467,M006,Yes,2,18:15
ATT08395,MEM0467,M007,Yes,2,20:15
ATT08396,MEM0467,M008,Yes,2,19:20
ATT08397,MEM0467,M009,Yes,2,20:40
ATT08398,MEM0467,M010,Yes,2,18:40
ATT08399,MEM0467,M011,Yes,2,20:15
ATT08400,MEM0467,M012,No,0,
ATT08401,MEM0467,M013,Yes,2,19:00
ATT08402,MEM0467,M014,No,0,
ATT08403,MEM0467,M015,No,0,
ATT08404,MEM0467,M016,No,0,
ATT08405,MEM0467,M017,Yes,2,18:35
ATT08406,MEM0467,M018,Yes,2,18:45
ATT08407,MEM0468,M001,Yes,1,19:05
ATT08408,MEM0468,M002,No,0,
ATT08409,MEM0468,M003,Yes,1,18:15
ATT08410,MEM0468,M004,No,0,
ATT08411,MEM0468,M005,No,0,
ATT08412,MEM0468,M006,No,0,
ATT08413,MEM0468,M007,Yes,1,18:35
ATT08414,MEM0468,M008,Yes,1,19:30
ATT08415,MEM0468,M009,No,0,
ATT08416,MEM0468,M010,Yes,1,20:00
ATT08417,MEM0468,M011,No,0,
ATT08418,MEM0468,M012,Yes,1,18:40
ATT08419,MEM0468,M013,Yes,1,19:50
ATT08420,MEM0468,M014,Yes,1,19:50
ATT08421,MEM0468,M015,Yes,1,19:15
ATT08422,MEM0468,M016,No,0,
ATT08423,MEM0468,M017,Yes,1,19:35
ATT08424,MEM0468,M018,Yes,1,19:40
ATT08425,MEM0469,M001,No,0,
ATT08426,MEM0469,M002,No,0,
ATT08427,MEM0469,M003,No,0,
ATT08428,MEM0469,M004,Yes,4,19:30
ATT08429,MEM0469,M005,No,0,
ATT08430,MEM0469,M006,No,0,
ATT08431,MEM0469,M007,Yes,6,18:55
ATT08432,MEM0469,M008,No,0,
ATT08433,MEM0469,M009,No,0,
ATT08434,MEM0469,M010,No,0,
ATT08435,MEM0469,M011,Yes,2,19:45
ATT08436,MEM0469,M012,Yes,6,19:25
ATT08437,MEM0469,M013,No,0,
ATT08438,MEM0469,M014,Yes,2,19:30
ATT08439,MEM0469,M015,No,0,
ATT08440,MEM0469,M016,No,0,
ATT08441,MEM0469,M017,Yes,2,20:15
ATT08442,MEM0469,M018,Yes,6,19:15
ATT08443,MEM0470,M001,Yes,1,19:55
ATT08444,MEM0470,M002,Yes,1,20:50
ATT08445,MEM0470,M003,Yes,1,18:00
ATT08446,MEM0470,M004,Yes,1,18:50
ATT08447,MEM0470,M005,Yes,1,18:50
ATT08448,MEM0470,M006,Yes,1,19:25
ATT08449,MEM0470,M007,Yes,1,18:05
ATT08450,MEM0470,M008,Yes,1,19:40
ATT08451,MEM0470,M009,No,0,
ATT08452,MEM0470,M010,Yes,1,19:25
ATT08453,MEM0470,M011,Yes,1,19:10
ATT08454,MEM0470,M012,No,0,
ATT08455,MEM0470,M013,No,0,
ATT08456,MEM0470,M014,No,0,
ATT08457,MEM0470,M015,Yes,1,19:45
ATT08458,MEM0470,M016,No,0,
ATT08459,MEM0470,M017,Yes,1,18:55
ATT08460,MEM0470,M018,Yes,1,19:15
ATT08461,MEM0471,M001,No,0,
ATT08462,MEM0471,M002,Yes,4,18:05
ATT08463,MEM0471,M003,Yes,4,18:35
ATT08464,MEM0471,M004,No,0,
ATT08465,MEM0471,M005,Yes,2,19:55
ATT08466,MEM0471,M006,Yes,2,18:55
ATT08467,MEM0471,M007,Yes,4,18:10
ATT08468,MEM0471,M008,Yes,2,18:55
ATT08469,MEM0471,M009,Yes,4,18:45
ATT08470,MEM0471,M010,Yes,3,18:55
ATT08471,MEM0471,M011,Yes,4,18:35
ATT08472,MEM0471,M012,No,0,
ATT08473,MEM0471,M013,No,0,
ATT08474,MEM0471,M014,No,0,
ATT08475,MEM0471,M015,No,0,
ATT08476,MEM0471,M016,Yes,4,20:15
ATT08477,MEM0471,M017,No,0,
ATT08478,MEM0471,M018,Yes,4,19:55
ATT08479,MEM0472,M001,No,0,
ATT08480,MEM0472,M002,No,0,
ATT08481,MEM0472,M003,Yes,1,18:00
ATT08482,MEM0472,M004,No,0,
ATT08483,MEM0472,M005,No,0,
ATT08484,MEM0472,M006,Yes,1,19:55
ATT08485,MEM0472,M007,No,0,
ATT08486,MEM0472,M008,Yes,1,18:50
ATT08487,MEM0472,M009,Yes,1,19:00
ATT08488,MEM0472,M010,No,0,
ATT08489,MEM0472,M011,No,0,
ATT08490,MEM0472,M012,Yes,1,18:05
ATT08491,MEM0472,M013,No,0,
ATT08492,MEM0472,M014,Yes,1,18:35
ATT08493,MEM0472,M015,Yes,1,18:35
ATT08494,MEM0472,M016,Yes,1,18:30
ATT08495,MEM0472,M017,Yes,1,18:45
ATT08496,MEM0472,M018,No,0,
ATT08497,MEM0473,M001,Yes,1,19:55
ATT08498,MEM0473,M002,Yes,1,18:10
ATT08499,MEM0473,M003,Yes,1,19:15
ATT08500,MEM0473,M004,No,0,
ATT08501,MEM0473,M005,Yes,1,19:40
ATT08502,MEM0473,M006,Yes,1,19:35
ATT08503,MEM0473,M007,No,0,
ATT08504,MEM0473,M008,Yes,1,19:10
ATT08505,MEM0473,M009,Yes,1,19:55
ATT08506,MEM0473,M010,No,0,
ATT08507,MEM0473,M011,Yes,1,19:05
ATT08508,MEM0473,M012,Yes,1,20:45
ATT08509,MEM0473,M013,Yes,1,18:50
ATT08510,MEM0473,M014,Yes,1,19:35
ATT08511,MEM0473,M015,No,0,
ATT08512,MEM0473,M016,Yes,1,20:50
ATT08513,MEM0473,M017,No,0,
ATT08514,MEM0473,M018,Yes,1,19:20
ATT08515,MEM0474,M001,No,0,
ATT08516,MEM0474,M002,Yes,1,18:35
ATT08517,MEM0474,M003,Yes,1,18:40
ATT08518,MEM0474,M004,Yes,1,19:15
ATT08519,MEM0474,M005,Yes,1,19:50
ATT08520,MEM0474,M006,Yes,1,19:25
ATT08521,MEM0474,M007,Yes,1,18:35
ATT08522,MEM0474,M008,Yes,1,20:25
ATT08523,MEM0474,M009,No,0,
ATT08524,MEM0474,M010,Yes,1,18:40
ATT08525,MEM0474,M011,No,0,
ATT08526,MEM0474,M012,Yes,1,18:25
ATT08527,MEM0474,M013,Yes,1,20:10
ATT08528,MEM0474,M014,No,0,
ATT08529,MEM0474,M015,Yes,1,18:25
ATT08530,MEM0474,M016,Yes,1,19:50
ATT08531,MEM0474,M017,Yes,1,19:45
ATT08532,MEM0474,M018,Yes,1,20:25
ATT08533,MEM0475,M001,No,0,
ATT08534,MEM0475,M002,Yes,1,18:05
ATT08535,MEM0475,M003,No,0,
ATT08536,MEM0475,M004,Yes,1,19:40
ATT08537,MEM0475,M005,No,0,
ATT08538,MEM0475,M006,Yes,1,18:15
ATT08539,MEM0475,M007,Yes,1,20:30
ATT08540,MEM0475,M008,Yes,1,20:30
ATT08541,MEM0475,M009,No,0,
ATT08542,MEM0475,M010,Yes,1,19:00
ATT08543,MEM0475,M011,No,0,
ATT08544,MEM0475,M012,Yes,1,19:55
ATT08545,MEM0475,M013,Yes,1,18:40
ATT08546,MEM0475,M014,Yes,1,18:35
ATT08547,MEM0475,M015,Yes,1,18:30
ATT08548,MEM0475,M016,No,0,
ATT08549,MEM0475,M017,Yes,1,19:00
ATT08550,MEM0475,M018,Yes,1,19:50
ATT08551,MEM0476,M001,Yes,3,19:55
ATT08552,MEM0476,M002,No,0,
ATT08553,MEM0476,M003,No,0,
ATT08554,MEM0476,M004,Yes,2,19:30
ATT08555,MEM0476,M005,Yes,5,19:45
ATT08556,MEM0476,M006,Yes,3,18:15
ATT08557,MEM0476,M007,No,0,
ATT08558,MEM0476,M008,No,0,
ATT08559,MEM0476,M009,No,0,
ATT08560,MEM0476,M010,Yes,4,19:35
ATT08561,MEM0476,M011,Yes,2,18:55
ATT08562,MEM0476,M012,No,0,
ATT08563,MEM0476,M013,No,0,
ATT08564,MEM0476,M014,Yes,3,18:35
ATT08565,MEM0476,M015,Yes,4,19:55
ATT08566,MEM0476,M016,No,0,
ATT08567,MEM0476,M017,Yes,3,18:15
ATT08568,MEM0476,M018,Yes,4,20:30
ATT08569,MEM0477,M001,No,0,
ATT08570,MEM0477,M002,No,0,
ATT08571,MEM0477,M003,Yes,1,18:00
ATT08572,MEM0477,M004,Yes,1,18:20
ATT08573,MEM0477,M005,No,0,
ATT08574,MEM0477,M006,Yes,1,19:20
ATT08575,MEM0477,M007,Yes,1,18:10
ATT08576,MEM0477,M008,No,0,
ATT08577,MEM0477,M009,No,0,
ATT08578,MEM0477,M010,No,0,
ATT08579,MEM0477,M011,Yes,1,19:20
ATT08580,MEM0477,M012,Yes,1,19:05
ATT08581,MEM0477,M013,Yes,1,19:20
ATT08582,MEM0477,M014,Yes,1,18:40
ATT08583,MEM0477,M015,No,0,
ATT08584,MEM0477,M016,Yes,1,19:00
ATT08585,MEM0477,M017,No,0,
ATT08586,MEM0477,M018,No,0,
ATT08587,MEM0478,M001,Yes,1,19:10
ATT08588,MEM0478,M002,Yes,1,19:30
ATT08589,MEM0478,M003,No,0,
ATT08590,MEM0478,M004,No,0,
ATT08591,MEM0478,M005,Yes,1,18:15
ATT08592,MEM0478,M006,No,0,
ATT08593,MEM0478,M007,Yes,1,19:05
ATT08594,MEM0478,M008,Yes,1,19:50
ATT08595,MEM0478,M009,No,0,
ATT08596,MEM0478,M010,No,0,
ATT08597,MEM0478,M011,No,0,
ATT08598,MEM0478,M012,No,0,
ATT08599,MEM0478,M013,Yes,1,19:05
ATT08600,MEM0478,M014,No,0,
ATT08601,MEM0478,M015,Yes,1,18:55
ATT08602,MEM0478,M016,Yes,1,19:35
ATT08603,MEM0478,M017,Yes,1,20:20
ATT08604,MEM0478,M018,No,0,
ATT08605,MEM0479,M001,No,0,
ATT08606,MEM0479,M002,No,0,
ATT08607,MEM0479,M003,No,0,
ATT08608,MEM0479,M004,No,0,
ATT08609,MEM0479,M005,Yes,1,19:50
ATT08610,MEM0479,M006,Yes,1,19:35
ATT08611,MEM0479,M007,Yes,1,18:50
ATT08612,MEM0479,M008,No,0,
ATT08613,MEM0479,M009,Yes,1,20:35
ATT08614,MEM0479,M010,No,0,
ATT08615,MEM0479,M011,Yes,1,19:55
ATT08616,MEM0479,M012,Yes,1,20:15
ATT08617,MEM0479,M013,No,0,
ATT08618,MEM0479,M014,Yes,1,18:45
ATT08619,MEM0479,M015,Yes,1,19:35
ATT08620,MEM0479,M016,Yes,1,19:35
ATT08621,MEM0479,M017,Yes,1,18:50
ATT08622,MEM0479,M018,Yes,1,18:05
ATT08623,MEM0480,M001,Yes,2,18:55
ATT08624,MEM0480,M002,Yes,2,19:30
ATT08625,MEM0480,M003,Yes,2,18:00
ATT08626,MEM0480,M004,No,0,
ATT08627,MEM0480,M005,Yes,2,19:50
ATT08628,MEM0480,M006,No,0,
ATT08629,MEM0480,M007,No,0,
ATT08630,MEM0480,M008,No,0,
ATT08631,MEM0480,M009,No,0,
ATT08632,MEM0480,M010,No,0,
ATT08633,MEM0480,M011,Yes,2,18:25
ATT08634,MEM0480,M012,Yes,2,19:55
ATT08635,MEM0480,M013,No,0,
ATT08636,MEM0480,M014,Yes,2,20:35
ATT08637,MEM0480,M015,No,0,
ATT08638,MEM0480,M016,No,0,
ATT08639,MEM0480,M017,No,0,
ATT08640,MEM0480,M018,No,0,
ATT08641,MEM0481,M001,Yes,1,20:25
ATT08642,MEM0481,M002,No,0,
ATT08643,MEM0481,M003,Yes,1,20:35
ATT08644,MEM0481,M004,Yes,1,20:00
ATT08645,MEM0481,M005,Yes,1,19:30
ATT08646,MEM0481,M006,Yes,1,19:45
ATT08647,MEM0481,M007,Yes,1,20:35
ATT08648,MEM0481,M008,Yes,1,19:50
ATT08649,MEM0481,M009,No,0,
ATT08650,MEM0481,M010,Yes,1,18:00
ATT08651,MEM0481,M011,Yes,1,20:30
ATT08652,MEM0481,M012,Yes,1,18:25
ATT08653,MEM0481,M013,Yes,1,19:45
ATT08654,MEM0481,M014,No,0,
ATT08655,MEM0481,M015,Yes,1,20:55
ATT08656,MEM0481,M016,No,0,
ATT08657,MEM0481,M017,Yes,1,20:20
ATT08658,MEM0481,M018,Yes,1,19:55
ATT08659,MEM0482,M001,Yes,1,20:50
ATT08660,MEM0482,M002,Yes,1,19:25
ATT08661,MEM0482,M003,Yes,1,18:25
ATT08662,MEM0482,M004,Yes,1,19:35
ATT08663,MEM0482,M005,Yes,1,19:15
ATT08664,MEM0482,M006,Yes,1,19:15
ATT08665,MEM0482,M007,Yes,1,19:35
ATT08666,MEM0482,M008,Yes,1,19:25
ATT08667,MEM0482,M009,Yes,1,18:20
ATT08668,MEM0482,M010,Yes,1,19:05
ATT08669,MEM0482,M011,Yes,1,19:00
ATT08670,MEM0482,M012,No,0,
ATT08671,MEM0482,M013,No,0,
ATT08672,MEM0482,M014,Yes,1,19:30
ATT08673,MEM0482,M015,Yes,1,20:20
ATT08674,MEM0482,M016,Yes,1,19:05
ATT08675,MEM0482,M017,No,0,
ATT08676,MEM0482,M018,Yes,1,19:50
